x,y
4.072880231897013,3.861245128279634
85.54605840110072,54.79010712674174
70.36578593800236,34.894798983833255
47.41738290873252,24.714186687941098
9.783416065100148,10.144980012588135
49.16158751168324,30.10842342063154
47.34717707805657,29.608740066830187
17.320186991001517,11.853744605646682
43.385164923797305,15.977557898246236
39.85047343973734,28.09239438137415
61.585009805221645,25.060777937517383
63.50936508676438,33.26785986957736
4.530400977204452,-1.5061787614945636
37.46126146264712,18.409938998358598
62.58599157142364,32.936807837229225
50.31362585800877,26.76359900625575
85.64898411883223,44.93409583059254
65.8693631618945,41.00323792624049
16.29344270814297,10.414392861641383
7.056874740042984,2.3076541935682484
64.24192782063156,36.941399751757565
2.6511310541621813,7.2729179717042935
58.57755812734633,23.150739987988203
94.02302414249576,49.99851242049717
57.5474177875879,32.27957260534844
38.816992620652194,17.920678793526136
64.32882184423532,39.04294498867576
45.825289049151664,22.1623665894132
54.56167893159349,27.908721733154458
94.14648087765252,46.207881317406915
38.610263780077425,19.38302712794605
96.11905638239142,42.5781527567197
90.53506419560637,38.06727768483171
19.579113478929642,17.76208205558968
6.9361300875165455,-0.7667416978333659
10.077800137742665,0.08193832158979664
1.8221825651549728,-9.855859285441088
9.44429607559284,1.5273392993489088
68.30067734163569,27.534889703780355
7.118864846022898,11.769508223693295
31.89756302937613,20.997866961401236
84.48753109694546,38.80301382258411
2.3271935735825866,12.425775813512837
81.44684825889358,45.63225156440476
28.185477477339994,12.468581821126884
11.816482762165625,-6.588787193285053
69.67371653641507,46.29157113116125
62.8942846779884,24.49928000517622
87.74720135270529,35.64660694156819
73.50710438038858,41.86640435024249
80.34809303848486,52.3728085509388
28.203457257130648,21.023092721117916
17.743954377972283,11.69152278924794
75.06147516408583,40.50450929036935
80.6834739267264,44.60881475726474
99.05051420006733,53.31990004896749
41.26176769114265,22.036840965418204
37.201808579278314,19.121909809398538
77.64129607419969,38.50768239760223
34.08035402530179,13.270354068317513
93.07573256035647,45.134490895844365
85.84127518430118,34.455853521173665
42.89940273750184,20.95800323477717
75.08710677914974,32.60059785382028
75.45428740846823,32.20919711815526
10.31238688359326,6.055664197564022
90.25529066795667,52.08765676570133
50.525237244785714,29.85420165240442
82.64574661077417,33.4703702872712
32.00496010306117,11.0543393686789
89.55232284962005,49.480017364751106
38.92016787341631,14.547646969016608
1.083765148029836,-0.5812831759702051
90.53819764192636,48.01935931608594
9.128667678613356,-0.2773884350114981
31.93136375904149,16.492559410250543
95.0061967050805,40.83297087794923
95.06071469375561,44.52351912712174
57.34378881232861,30.270804076876992
63.183721216979926,23.626891940831616
44.84455219783198,24.624649788717985
29.321077169806454,14.562349590269822
32.8664545369916,19.195677040581536
67.25184560770384,34.74549347417523
75.237452943768,44.43942862175322
79.15790437258485,40.20507469953196
78.96181427945538,37.333879434101426
9.120610304869036,5.171792667595937
49.442030470258146,27.437505380311013
5.755876001664428,3.122238352460736
54.95288823237355,27.67940257220619
44.1530501373377,18.566566629635073
88.77041827582998,41.07070455016025
35.09150125520787,10.532724268605467
11.706701642760587,14.60123453731499
14.299168205283586,0.9302679256853672
76.15106317174723,34.611005596894074
61.82180633162611,27.318866837967064
10.112267612279025,9.530755690861719
8.410680611499743,2.7305919142897324
70.096913145912,41.28716693632467
7.276300636419353,0.270697196990334
82.18600592903562,42.48797377563682
70.62422271564962,31.135376091526027
8.134878064189976,14.79318467096193
8.483771408519193,-1.6961063908879677
98.66395785011754,50.88108247619391
37.427079575612034,21.88242419246651
37.06421470668909,20.60110284060204
81.27995672575025,39.71354006848659
94.72485773838586,46.7133253705258
98.6001063822871,49.5191105510391
75.33781852589416,36.933899254804636
37.62595855309158,23.632374860520336
8.350071669866876,15.227650842890196
77.71469159274368,36.06988687133267
55.840424973580504,21.07119758889486
42.42220092469763,20.76969022059254
90.6354385094736,58.216265943008395
11.119748230615134,1.5415012754589128
49.262510429085914,32.826839241763295
1.1353644767419069,8.956186308753157
46.86606419941263,20.66509089116634
5.630327568183735,5.660079180018244
11.881791626807193,14.082878929046286
11.752624677710488,3.9806736339178084
64.92103021160635,31.442613305291367
74.60448792654233,34.39383939352795
58.336876509715964,24.09465460139365
96.21725484745419,44.862239698397055
37.48705795237041,12.623827642373922
28.571208628186074,14.456021655389167
86.85991281894603,39.58009025417981
22.359583851945263,12.34872148492637
96.32225394406113,40.38164874101243
1.2154474689816341,2.2621248955631024
96.98788267076391,52.661586143426575
4.315991195057611,-7.810682615328472
89.11431136980711,46.427438534141416
52.77011090862999,32.523400416681454
99.29647961193004,43.60003471250899
7.379656473539886,12.05269017095846
55.38542844013208,29.787809266896268
96.9302535619099,44.940067502162904
52.30978441701488,25.87604682021891
62.93986381352625,34.261566469371736
69.57486889846172,35.167461406292915
45.454106476777326,25.42083320062051
62.75580800840635,26.774536038806342
58.43143119231002,30.0625197163354
90.11580104909889,37.989328040024546
4.5446380341457875,1.716188710329392
28.096318959223034,9.528621272287568
95.04114840765587,43.8429244908791
89.02637838909163,50.693655070598005
45.56567527857129,28.23938824225699
62.013259780153675,34.05232049461272
27.738118298113267,8.407495325693738
18.81211597237613,7.824015737714055
46.36984049399822,29.250408746895026
35.33522280260528,18.376195969502163
58.365611185087204,40.779453292452075
7.773463696498483,5.853321045221101
97.43948076661665,49.67998596575848
98.62107444796028,47.76495490296763
69.81617140197451,35.57579022489867
53.60963663441204,26.0424691353033
30.952761628632775,19.01692419775934
81.37950197069486,45.473262569320354
68.47311725538793,30.30661132515422
16.26169393448913,1.4746821994556747
91.09271844938425,36.36533235917564
82.2537242923169,43.66681878072117
94.9799913291924,41.97316263372683
72.571950838836,25.52152245465559
61.34151959357899,32.61365281944431
41.82430362906189,33.37714940169489
93.27284833540132,46.60606961000119
86.60638895004084,47.49564834727863
4.521867010618941,2.6700802980472953
2.6366974497252005,0.8239004589068869
37.64633668780496,23.418550758841324
81.0553330781833,39.07629381814839
98.72761293149445,50.70076803610674
15.041689110352818,9.129333586156477
59.41307153521351,26.36608349939151
38.08908566310215,24.00475457923369
96.99143978146031,47.62092110725312
84.21189231357087,38.32722035932121
83.83287047111378,44.59898445340891
46.86931597949703,18.942318080793328
41.48195023376652,20.881880903728902
27.340707193070624,13.624758613314295
5.6375496650927115,8.248252661704246
86.47223762550531,45.609609977152424
81.29010091300776,40.51991566277816
99.97176732861305,54.07471516030796
99.66368370739053,56.78287959878183
55.543170560262745,30.56063681189068
76.89874151805105,38.50113385824243
94.47657298824281,40.679105332370604
84.96473906774115,37.15680121849371
24.734810174319765,10.841281565386545
45.05441353100935,19.47964575470826
12.915941515149498,5.5231142426475195
95.40510272587224,47.985800987421655
60.617463445088006,32.95719549432766
22.864280550346272,11.07964638487768
67.17006844058567,36.01754243942384
61.81282404578958,31.228784096945393
35.81627180328405,8.03080306987267
11.355759219962902,0.9812026408876795
67.15731955927996,32.8582220010319
52.03077009037933,19.966911330984125
77.23183917356393,41.61556323676299
52.01635011119934,33.66192921731815
85.21815003185401,48.70288427441359
55.190683877448556,26.52812758407324
56.093797153538624,35.500529261019075
87.66536026583451,44.57601741892781
40.3482866212397,18.488713455029654
13.401522845064074,3.633748104827338
2.8782676313338973,-0.07321461677369312
75.5137255673619,35.81597869097481
62.03095513534647,31.867558679550672
70.40797680992236,36.006858310210504
21.296416150891073,10.663438176212608
13.637147558676975,9.003264628070237
1.4544665667881929,6.680464657325803
35.058755880659696,22.27714861753647
58.991768685463306,22.071394500482135
39.22440450997323,6.842596580476842
43.747492202372904,26.54534565738282
90.41586944937484,38.373541232610314
34.82554670233004,16.2889463417016
51.39894891598108,19.848909327693743
78.3653012741143,30.17274844915705
39.65427823212701,22.534452757087447
62.20867002278735,34.90011081290691
86.23637087467452,40.23563343370366
94.9520623657642,34.520819722157555
14.707348092903793,4.622451805189483
92.65876251614944,48.28840128508745
49.21162930795382,17.211256810106267
25.824438829895836,13.829019013843697
45.913575623826134,22.88023856604809
98.0032575285477,51.89808626227929
49.26180939928696,25.228806541714246
32.875161028750824,11.572235809967633
63.34008543167258,37.65290022415874
24.014561877819308,11.214633073774804
7.586332810866391,3.6566437078835365
12.887972191064922,1.7776463001664808
12.804583895777244,4.18588069193107
15.190269351229436,3.1711211054802133
13.882717264941014,6.076628332853392
64.08747448032146,40.602279640872446
18.188008439914483,2.2344985053004596
34.56672833238632,9.215557176809455
89.67884099060119,52.195272132768636
47.39616402628724,22.651463627384288
66.75577385210272,30.032523232751778
17.231987120162984,13.815516997061874
19.228901880867078,6.586373241749218
4.086861626647886,11.173479381058623
16.893506307216455,11.836382510304574
27.85903390319586,11.489959910869418
17.70104842767468,19.637065280164858
8.87025337570556,1.4065520728360883
12.06358711006008,9.742270415076575
46.077876803272574,24.535401303668745
20.63337184057925,16.825392367283616
36.42698610480755,26.021049036038036
50.34172708548569,25.330884288071676
69.03948286293652,30.752652079737345
3.9312139841098936,4.265467706750529
79.94103989090426,36.5819430966916
62.79003894909078,41.46195571217851
8.17590319488719,4.770628252857282
87.35786241067773,41.85232344877832
92.08724005318132,46.9670215559152
6.107795985486375,-3.681733454905295
27.687764814720374,8.98581221480693
80.62012797930613,46.312133529375195
74.82596903836584,34.12851312432594
18.45210193563773,3.9914960544091675
20.93493233367103,13.150729929471945
37.0472102791382,24.452125912884085
48.45229851910213,27.8209158128764
61.825477153029595,35.89297700554388
36.891363956977244,14.661706535641319
46.25347161331479,16.017682472948174
74.74709381337566,44.88021516646526
3.66832028905979,0.22076095031921628
25.243694434402077,11.3676821349258
71.33495858845524,42.308450003472906
89.52068376871993,47.54149193136327
51.167744211566614,27.863310966191346
53.211348526531566,37.4306859877712
10.717201133977605,2.141009415088088
44.741236682345466,27.009818981578917
53.261726645502314,26.91592894723658
24.247050363472965,13.466486576052768
26.924323094938096,21.104503679531707
37.728416310462265,21.40338693667925
2.007119777772637,3.695040284134483
32.20791655831783,21.466494965707923
21.144800699654464,8.747636702112805
32.74973521779147,12.178819272200702
11.976213181925122,0.7640606208573928
89.0527280739895,34.69458109011474
59.359245355404866,39.96065832740405
67.91023191444896,28.439074128616063
78.91712386073382,38.35229381243805
49.84421989290573,23.53804344700826
8.69202880874237,5.8830478934166885
53.71065418185478,30.934013153623873
58.68411180208791,33.644423342842686
74.54394741843299,34.356586516371806
43.16595462296794,20.747368742551913
12.758030279556376,7.791914892219687
28.377590579872447,12.945339659018488
36.30822963986351,26.19084270003172
64.59172413316013,34.75073682477132
57.077830466891186,32.21330416369468
35.60967258978462,21.119242638229373
98.65152487929797,55.19313172707561
60.577481935688716,31.193848761362894
23.72267917359945,5.377179847020492
10.178247262040374,7.087563389783395
15.285913918433202,4.386172490257456
24.595772838450813,9.654803010476623
16.06813732595557,10.96588875675325
18.656702405130577,15.519766559733467
28.50951686938471,14.361116318372664
17.33735952947548,10.21284482773256
89.67654246264252,53.34934595449745
8.023374566164222,5.215453180524952
52.451138957025464,39.233985049414706
41.03968269896615,23.347389577640797
98.23786169086064,40.315117049651235
11.203890216805235,9.36865321392528
39.785559904574164,21.798571876700972
96.94704332753689,54.92228543418217
86.55071258939803,46.64126305104881
81.707207094928,40.16132362754513
25.790282704493983,6.773650170800162
17.088758739006582,7.499263083073165
66.8643219924431,29.17955872517505
92.93759891275857,43.56618220735567
55.67628930139298,30.781036672799537
57.161268946989985,36.93015699525202
27.997909366028416,15.972312332129114
76.94929331919369,32.49523134942092
18.704374855752338,11.575200768976872
32.367923640424365,22.16711925344044
42.54364386164168,18.22290740922393
50.7610378684455,24.71043310085816
24.240973241508023,12.193927594399996
11.483682473920354,1.8173496715489765
61.06200424416326,33.77240429130093
28.863055324025577,13.82678691897388
58.123822142261226,31.15957329066575
15.436271527420232,3.2806748746996153
48.114010185481746,21.86971359112382
53.258943255158584,30.24137841671815
5.182353682242691,0.7270110806625105
33.660427819392055,25.465033165863055
13.441467693897424,4.7225529188757
6.337497047276774,4.292172152397817
98.99602323899452,54.16096577886271
32.235384497472296,9.02586358407099
80.98744458546349,31.689678232827866
25.464065476376383,5.103751165337718
68.15027222239293,40.38805662833237
76.02278598896865,35.25210226502209
59.56387406078443,42.57293345873347
47.15761885501584,20.757571434220978
41.18409141472685,21.51480222334861
34.88682665429953,25.153963089989144
92.95291442478259,56.50692165318691
83.06194077877291,51.83848827256844
96.50269106665125,54.29317668629134
12.429722348554472,11.335173803334548
73.08674752036443,39.50600850618813
93.83404568210378,50.80882822188508
18.123306616566015,6.3057247266403404
6.6496267366777495,-0.766181048772661
74.11206492900591,37.039160177448196
57.44731131799119,27.872732546370955
84.1828776758272,39.825298591277225
13.97723766262895,10.470556068598052
79.52673118598902,44.53989163584706
20.162732004774455,10.523400433846463
16.36559428657045,15.570447548561534
16.426579793099293,2.5048443258821216
81.45747202313821,39.760438715170515
66.51972206962002,29.675749431795985
52.30654247691193,16.820588153090664
35.88304841235025,17.52812077696163
87.72005408131082,43.25128949873899
39.244510742263536,27.18950408734242
81.65994394715771,43.98403039635274
43.91349085702184,16.835811306864898
37.69444294249076,28.117684302916324
46.26797856696064,29.239157761107087
30.13778741641421,17.979382225550182
74.76093801762511,36.24804851456339
50.27203900924791,20.338823321006558
23.22126951468173,9.7496008769856
89.95745732745685,50.42247176224936
38.38912213732114,28.617492598333612
54.35528611139886,34.893860697060376
90.6472110964547,42.87935843929598
62.42379959139921,25.613812629254546
11.689804070836407,6.549333269974223
93.98321236134751,38.1494093528595
62.770805307141785,33.0012412244948
33.49056146570861,16.00726780136096
13.927207266338726,4.6334211238281515
79.4025189270296,31.727744127180824
62.00727559285135,33.57163832927426
53.34610919763215,24.00955040050652
89.38925830509577,38.845044973996444
78.85972112245308,25.068549494818292
15.167487973275119,7.446169461384378
31.172206779554823,24.44736137312613
24.848913981446575,20.730753063462636
74.3946292572677,34.91183334570249
3.353243473577938,-1.3344385650199337
56.98896848713165,30.838355523940944
76.24586857406905,33.13100709109307
87.67656367617495,45.347241337184805
34.20817487159075,20.934488827718827
82.12573046720128,47.19753135302218
11.063173695520723,5.030816465360598
84.64522917345182,41.30424583584108
12.748866233198243,1.9845201828163157
39.72872905603673,15.729962757819063
79.72953657795536,38.73237382947004
14.991742734877377,9.33269890151958
22.92513952326415,16.03049289279832
72.22525683930662,32.09673366625159
72.00365365460743,43.46526967210133
64.11476328852973,30.70176363905202
69.39484444671,34.59058575161282
54.27244433475962,23.400163771640692
25.179905890695274,0.46875164398292846
34.56959935039195,21.70502665700122
18.159771680142565,12.76410532553345
90.84505613336283,44.01589028109035
58.339179476612046,29.504543324430383
40.08514167636399,22.62226692670249
46.20058036441327,15.287560897773922
94.72833396118153,44.718903593859295
15.33514031160802,11.638893553913146
58.62298320167972,23.040044484993615
50.5888678884466,26.762223605056448
61.14542354346478,23.789802748615365
1.8110183820840509,3.2376591032096576
87.21239089441515,43.427988035720155
93.21182824836124,38.530255044653074
56.51331835892089,34.0803559517463
69.66508238768922,31.159583309854366
92.24993811772957,42.07370687379288
70.72386343133986,36.36477770182465
15.253904291426135,13.370138892856644
57.62883601668132,23.735308913448677
60.67150463828559,30.644151568382654
42.4130671302386,23.350616066772165
73.64442356247228,40.28773981755186
93.43670147690149,47.60055851483687
92.55685129067763,44.443286449922205
45.08393714041321,18.40401746696301
11.323804584075525,6.092621707269636
98.48411989623345,43.88136488818869
83.88980864459342,27.338151904823672
12.466268120326685,8.415933080951682
92.08418826173724,50.56176833629959
86.98963620621282,31.68015592539722
51.88380571260721,20.893249332753918
59.127543574492925,32.65954309227245
39.90027038701302,30.237612542065005
5.476163882203133,2.842050479478606
33.519724164590095,13.119847376149375
80.28534485980114,39.22819022437637
0.4632023004602859,7.105983245971068
33.34991716911442,13.445137688934533
39.81686935909433,15.912474646295898
53.73956029379229,24.456062535985982
91.98556164127605,41.22613777934446
34.634599436596126,17.93065129827204
34.69532018962277,25.47105238715919
73.75012481097484,38.490458771067566
45.221794088980715,21.34912953385892
22.460482293998197,9.771184802421377
45.24395161326934,14.806021763151385
14.085702037979985,11.458399904725788
17.63869865062233,8.430163340247155
49.83677727394797,24.015989069020858
41.89254495045479,36.9118103144517
91.48459010681,47.236059595233435
36.23938991166331,14.360739705355734
58.05883502780434,26.897629532874454
63.22642879195304,37.35544294196029
1.3094456588333636,1.221074882105504
66.35373720167107,25.9854787092487
17.803596686975144,13.497943016363589
96.10703174694551,44.712795445777786
14.866272775311295,16.799625268743377
41.462412372702374,26.13144651492443
8.534966807864386,2.030873925638437
99.68742518459473,56.248794400972926
50.21950103312426,25.449028069199148
59.53850173200438,34.033119241613285
6.7076477388427485,5.777487955893748
74.99604703991778,33.266240245004525
20.990559309558577,7.277530493191978
89.80542894407138,50.0525185599415
20.513964048200716,8.583105363567654
19.068772066366655,7.516143716973344
3.654966784809488,-2.9481295043420204
47.206694510999924,25.72134258346727
56.48411332626164,38.554681259346545
6.570863942835237,-2.0522325998537463
77.55276166950105,38.897478118114314
45.32888347480276,29.725544514478525
52.439026932758004,25.821306510150425
44.07627469382282,24.299996328160077
40.0763060875326,14.726185403031902
55.96403313082179,30.12355205144914
15.52402459307125,6.826290971512881
